,price,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,amenities_length
5916,400,50640628,Wan Chai,22.27977650658795,114.17671129058355,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,90.0,10.0,0.21,8
5917,596,148757682,Yau Tsim Mong,22.30506861689139,114.17099083230322,Apartment,Private room,5,1.0,1.0,3.0,Real Bed,10,86.0,9.0,1.08,15
5918,322,24358640,Yau Tsim Mong,22.317226029299498,114.17024313151754,Condominium,Private room,2,1.0,0.0,2.0,Real Bed,8,75.0,8.0,0.83,14
5919,753,13483125,Central & Western,22.286371320069648,114.133331891376,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,4,95.0,10.0,0.43,8
5920,228,24358640,Yau Tsim Mong,22.316368615866164,114.1686728729056,Condominium,Private room,2,1.0,0.0,1.0,Real Bed,29,90.0,10.0,3.19,14
5921,400,10798163,Wan Chai,22.27765267057788,114.17797875411924,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,25,94.0,10.0,2.69,13
5922,353,151752967,Yau Tsim Mong,22.307057834239973,114.1714381481208,Hostel,Private room,8,8.0,8.0,8.0,Real Bed,0,0.0,0.0,0.0,16
5923,173,50622025,Wan Chai,22.27729280842589,114.1857682611776,Apartment,Shared room,2,1.0,1.0,2.0,Real Bed,24,88.0,9.0,2.62,13
5924,2300,870423,Central & Western,22.2811754699603,114.130332747612,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,17,99.0,9.0,1.82,28
5925,1271,6588611,Wan Chai,22.27663010972093,114.16999727491259,Other,Private room,2,1.0,0.0,1.0,Real Bed,4,100.0,10.0,0.43,18
5926,2354,9815025,Central & Western,22.28751242747301,114.14535847078844,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1,0.0,0.0,0.13,12
5927,848,151828640,Islands,22.301817772988443,114.01117639092972,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.16,25
5928,298,16125927,Wan Chai,22.279449410523952,114.18293983311344,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,100.0,10.0,0.43,15
5929,683,14626463,Yau Tsim Mong,22.29787553868185,114.17174426840755,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,0,0.0,0.0,0.0,9
5930,903,4708434,Central & Western,22.286516423562254,114.1448878089686,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,100.0,9.0,1.02,17
5931,463,88384473,Central & Western,22.28405194235472,114.15414684692699,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,13,96.0,10.0,1.38,18
5932,377,145577480,Kowloon City,22.3024539389399,114.18581259085772,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,0,0.0,0.0,0.0,9
5933,290,151901404,Wan Chai,22.280391063698975,114.19285254378408,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,42,95.0,10.0,4.52,11
5934,950,122131447,Yau Tsim Mong,22.315701789081707,114.16876116954909,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,80.0,10.0,0.13,20
5935,801,148019389,Yau Tsim Mong,22.31565411727037,114.1707091144549,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,28,96.0,10.0,2.98,11
5936,1201,151978271,Southern,22.249742640303406,114.14864198699742,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,6,100.0,9.0,0.64,20
5937,400,151619808,Islands,22.26687328245152,113.99250845184328,Apartment,Entire home/apt,1,1.0,4.0,1.0,Real Bed,0,0.0,0.0,0.0,16
5938,330,152007342,Sham Shui Po,22.341317860589054,114.13668336769193,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,80.0,9.0,0.35,10
5940,385,152032844,Yau Tsim Mong,22.29653433117057,114.17181085463415,Other,Private room,3,1.0,1.0,2.0,Real Bed,11,89.0,9.0,1.18,15
5942,251,18820371,Kowloon City,22.32030622636005,114.19318284501745,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,100.0,8.0,0.22,17
5943,1287,44482296,Central & Western,22.283754819132863,114.13627740893988,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,17,96.0,10.0,1.94,24
5944,298,152032844,Yau Tsim Mong,22.298638469763294,114.17267192039616,Other,Private room,2,1.0,1.0,1.0,Real Bed,6,88.0,10.0,0.66,9
5945,400,47839862,Sham Shui Po,22.338145472206453,114.14295489486307,House,Private room,1,1.0,1.0,1.0,Real Bed,3,100.0,10.0,0.32,23
5946,895,22356686,Wan Chai,22.2802077990647,114.1852238154418,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1,60.0,10.0,0.13,18
5947,283,105804498,Yau Tsim Mong,22.300626225635423,114.17377449386242,Other,Private room,3,1.0,1.0,1.0,Other,63,97.0,10.0,7.03,13
5948,400,42099713,Wan Chai,22.279289822921854,114.18509496714745,Other,Private room,2,1.0,1.0,1.0,Real Bed,6,70.0,10.0,0.65,15
5949,534,42099713,Wan Chai,22.27797335213161,114.18439874875244,Other,Private room,3,1.0,1.0,2.0,Real Bed,3,93.0,10.0,0.47,16
5950,903,152241271,Wan Chai,22.279772277033164,114.1929919087193,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,94.0,10.0,1.83,40
5951,659,32864698,North,22.497610048376245,114.1362618595888,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,17
5952,848,70524238,Central & Western,22.28389376898366,114.15454772182663,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,0.0,0.0,0.31,14
5953,997,11865785,Wan Chai,22.276818875284537,114.17081318402029,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,100.0,10.0,0.68,18
5954,596,98856624,Wan Chai,22.27787582117139,114.16999845962744,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,91.0,10.0,3.32,18
5955,1648,103089016,Central & Western,22.283622962372714,114.1516030063219,Apartment,Private room,4,1.0,2.0,2.0,Real Bed,2,100.0,10.0,0.21,15
5956,392,85345195,Kwun Tong,22.3239177299128,114.21426098443823,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,83,97.0,10.0,8.77,13
5957,1099,95206624,Wan Chai,22.27871831861839,114.17857448425488,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,24,92.0,9.0,2.58,11
5958,502,55584261,Yau Tsim Mong,22.305157068543163,114.1627807985804,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20,100.0,10.0,2.13,13
5959,298,152042843,Yau Tsim Mong,22.307209828761188,114.16863494455538,Apartment,Private room,2,2.0,6.0,2.0,Real Bed,21,86.0,9.0,2.23,4
5960,1201,22970423,Central & Western,22.284689992722182,114.13610778648108,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,100.0,10.0,0.31,11
5961,997,152435825,Central & Western,22.280622178025933,114.15254099941532,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,0.0,0.0,0.15,18
5962,1782,50172398,Wan Chai,22.282468394111728,114.18447003926764,Apartment,Entire home/apt,9,1.0,3.0,4.0,Real Bed,24,96.0,10.0,2.57,19
5963,620,9912026,Wan Chai,22.27730323602281,114.19364178268495,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,6,96.0,10.0,0.68,16
5964,997,47593894,Yau Tsim Mong,22.317388963515,114.1699097243417,Apartment,Entire home/apt,9,1.0,3.0,6.0,Real Bed,34,94.0,10.0,3.64,24
5965,596,19235321,Islands,22.222087769089367,114.11198929979321,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,9,90.0,9.0,0.96,9
5966,447,70747601,Yau Tsim Mong,22.299644237056732,114.173147926136,Other,Private room,3,1.0,1.0,2.0,Real Bed,3,80.0,9.0,0.32,16
5967,251,150659057,Yuen Long,22.51369457449034,114.06877861458734,Apartment,Private room,2,2.0,3.0,1.0,Real Bed,47,95.0,10.0,5.02,33
5968,1680,148019389,Yau Tsim Mong,22.315247280213928,114.17002462378954,Apartment,Entire home/apt,9,2.0,4.0,6.0,Real Bed,24,89.0,9.0,2.58,18
5969,204,150659057,Yuen Long,22.51704909195826,114.06698569319195,Apartment,Private room,2,1.0,3.0,1.0,Real Bed,44,93.0,10.0,4.66,21
5970,432,31947768,Yau Tsim Mong,22.30448156681324,114.17122640518663,Other,Entire home/apt,1,1.0,0.0,1.0,Real Bed,3,47.0,9.0,0.32,27
5971,353,149898905,Wan Chai,22.277139069357858,114.18523447245177,Other,Private room,2,1.0,1.0,1.0,Real Bed,65,94.0,10.0,6.91,19
5972,651,128901758,Yau Tsim Mong,22.324178795186523,114.16596087421354,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,37,96.0,10.0,4.27,27
5973,322,9220869,Yau Tsim Mong,22.30658062339199,114.16679886019541,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,7,91.0,9.0,0.75,15
5974,1350,136402891,Wan Chai,22.27779330693474,114.17995748464467,Apartment,Entire home/apt,16,2.0,3.0,11.0,Real Bed,39,93.0,10.0,4.15,30
5975,400,93391982,Kwun Tong,22.315823929864774,114.22680210513815,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,6,97.0,10.0,0.71,21
5976,2872,36593463,Sai Kung,22.36700061092812,114.26834936242209,Other,Entire home/apt,14,2.0,4.0,4.0,Real Bed,12,96.0,9.0,1.31,13
5977,801,135056940,Wan Chai,22.27508666658809,114.1704739770807,Apartment,Entire home/apt,6,0.5,2.0,3.0,Real Bed,20,85.0,10.0,2.23,14
5978,298,24358640,Yau Tsim Mong,22.31636642221407,114.16896436370268,Condominium,Private room,2,1.0,1.0,2.0,Real Bed,15,87.0,9.0,1.75,12
5979,2802,36593463,Sai Kung,22.36859568410548,114.26788555945922,Other,Entire home/apt,14,2.0,3.0,3.0,Real Bed,7,97.0,10.0,1.0,12
5981,235,122109083,Wan Chai,22.278182790595256,114.17037050100613,House,Shared room,1,1.0,1.0,1.0,Real Bed,5,100.0,10.0,0.53,7
5982,424,86237176,Yau Tsim Mong,22.31965840218336,114.17184538623677,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,58,89.0,10.0,6.19,21
5983,337,122408520,Kowloon City,22.316446675767498,114.17631453397932,Other,Private room,2,1.0,1.0,1.0,Real Bed,26,84.0,9.0,2.91,16
5984,400,16224088,Central & Western,22.286506077637306,114.14134010147154,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4,100.0,10.0,0.46,10
5985,204,24358640,Yau Tsim Mong,22.31784927385274,114.1686089506598,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,7,74.0,9.0,0.89,12
5986,753,64902979,Islands,22.20969358687386,114.03002355832096,House,Private room,2,1.0,1.0,2.0,Real Bed,3,93.0,10.0,0.32,14
5987,447,24358640,Yau Tsim Mong,22.317038831591354,114.16900508209656,Condominium,Private room,4,1.0,1.0,2.0,Real Bed,23,90.0,10.0,2.77,12
5988,479,24358640,Yau Tsim Mong,22.315995410791416,114.16872536624224,Condominium,Private room,3,1.0,1.0,2.0,Real Bed,26,89.0,10.0,3.11,12
5989,549,152922299,Islands,22.303872277821107,114.01309402231414,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,17,95.0,10.0,1.83,10
5990,479,11887539,Yau Tsim Mong,22.304847165920105,114.17151542144586,Other,Private room,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,19
5991,596,64902979,Islands,22.210079022340242,114.02809019378496,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,3,73.0,9.0,0.37,3
5994,228,16783617,North,22.487672750932358,114.14551984909515,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,5,100.0,10.0,0.88,15
5995,377,150084966,Yau Tsim Mong,22.304708808487504,114.17114664489037,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,16
5996,432,49860721,Kowloon City,22.317310850303212,114.17444074309596,Other,Private room,3,1.0,1.0,2.0,Real Bed,10,91.0,9.0,1.18,16
5997,549,83182501,Wan Chai,22.277986125842844,114.1741529591055,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,87.0,10.0,1.19,13
5998,337,49860721,Kowloon City,22.317469040335823,114.17636459878617,Other,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,16
5999,322,49860721,Kowloon City,22.31627303701228,114.17589612196429,Other,Private room,2,1.0,1.0,1.0,Real Bed,1,60.0,8.0,0.12,16
6000,950,152287609,Yau Tsim Mong,22.326351162770013,114.16923495565348,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,9,77.0,9.0,1.14,23
6001,337,49860721,Kowloon City,22.316943833858204,114.17621271674793,Other,Private room,2,1.0,1.0,1.0,Real Bed,7,83.0,10.0,0.86,16
6002,801,68167099,Central & Western,22.277551509021148,114.1293900590548,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,100.0,9.0,0.35,9
6003,2001,6626922,Southern,22.233209880658627,114.2016865009042,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,15
6004,353,49860721,Yau Tsim Mong,22.32257970987844,114.16901325279026,Other,Private room,2,1.0,1.0,1.0,Real Bed,5,84.0,10.0,0.75,16
6005,290,153099551,Southern,22.24448811464392,114.14536863179451,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,3,100.0,10.0,0.33,18
6006,801,153180615,Wan Chai,22.269294091599843,114.18471638280656,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,87.0,9.0,0.56,14
6007,746,150659057,Yuen Long,22.515808255664087,114.07266960234972,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,18,87.0,10.0,2.04,23
6008,950,146250517,Yau Tsim Mong,22.318782353494505,114.17066454607807,Other,Private room,2,1.0,1.0,2.0,Real Bed,2,90.0,9.0,0.22,1
6009,903,149906277,Yau Tsim Mong,22.296472029192227,114.17153676431863,Other,Private room,2,1.0,1.0,1.0,Real Bed,16,89.0,10.0,1.72,9
6010,903,149906277,Yau Tsim Mong,22.297387641633538,114.1736432201302,Other,Private room,2,1.0,1.0,2.0,Real Bed,5,84.0,10.0,0.59,7
6011,801,149906277,Yau Tsim Mong,22.29643208378963,114.17295294591273,Other,Private room,2,1.0,1.0,2.0,Real Bed,1,60.0,10.0,0.21,7
6012,738,55790334,Wan Chai,22.281756646692443,114.18486064947987,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,50,96.0,10.0,5.66,19
6013,102,111383397,Islands,22.29703888603668,113.95016542405551,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,7,100.0,10.0,0.79,38
6014,306,34241205,Kowloon City,22.331323252805333,114.19215470759224,Condominium,Private room,5,2.0,2.0,3.0,Real Bed,10,96.0,9.0,2.78,29
6015,322,9220869,Yau Tsim Mong,22.308263486909407,114.16537187551306,Hostel,Private room,2,1.0,0.0,1.0,Real Bed,1,60.0,8.0,0.11,11
6016,950,22708842,Central & Western,22.28696455749728,114.14006224023078,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,40,97.0,10.0,4.46,21
6017,330,150084966,Yau Tsim Mong,22.30563599631898,114.17061201305442,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,16
6018,400,17759984,Eastern,22.28934632553174,114.20933796303468,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,87.0,9.0,1.14,8
6019,636,153378942,Tuen Mun,22.369521978782657,113.99408104962372,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,18,99.0,9.0,2.06,25
6020,1248,23169320,Islands,22.206328864988514,114.12758037795277,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,0,0.0,0.0,0.0,16
6021,997,153383798,Yau Tsim Mong,22.2974801508321,114.17165619227293,Apartment,Entire home/apt,8,1.0,2.0,5.0,Real Bed,71,96.0,10.0,7.75,45
6022,322,24358640,Yau Tsim Mong,22.31768096576775,114.17031697675327,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,27,92.0,10.0,3.12,13
6023,526,23169320,Islands,22.20802753577108,114.12602454128056,House,Private room,2,1.0,1.0,1.0,Real Bed,22,100.0,9.0,2.44,16
6024,298,152042843,Yau Tsim Mong,22.30682135223837,114.16841260179079,Apartment,Private room,2,2.0,6.0,1.0,Real Bed,23,86.0,10.0,2.57,5
6025,353,24358640,Yau Tsim Mong,22.315959931847445,114.16990872435223,Other,Private room,2,1.0,1.0,2.0,Real Bed,15,93.0,10.0,1.69,12
6026,950,2438353,Central & Western,22.282792684664244,114.15419640826723,Apartment,Entire home/apt,9,1.5,2.0,5.0,Real Bed,68,96.0,10.0,8.0,27
6027,424,24358640,Yau Tsim Mong,22.317485111820933,114.16851685481458,Condominium,Private room,3,1.0,0.0,2.0,Real Bed,6,83.0,9.0,0.79,14
6028,502,153581096,Islands,22.27035738853634,114.00049868414392,Other,Private room,2,1.0,1.0,1.0,Real Bed,44,96.0,10.0,5.02,35
6029,416,153584461,Central & Western,22.284829263300384,114.1503786196476,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,100.0,10.0,1.0,15
6030,502,153581096,Islands,22.269961140284227,114.00045918292943,Other,Private room,2,1.0,0.0,1.0,Real Bed,32,94.0,10.0,3.56,30
6031,863,19694958,Wan Chai,22.275968823570967,114.16933142668331,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,100.0,10.0,0.22,10
6032,353,143442044,Kowloon City,22.306422387968908,114.19005094342116,Other,Private room,1,1.0,1.0,1.0,Real Bed,17,95.0,10.0,1.88,8
6033,698,26285543,Central & Western,22.285319092863173,114.142414582609,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0.0,0.0,0.11,13
6034,400,56046683,Central & Western,22.281782148017307,114.15075185556056,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,43,93.0,9.0,4.8,13
6035,1899,870423,Central & Western,22.280496147523994,114.13065227958091,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,10,98.0,10.0,1.17,28
6036,596,34880204,Yau Tsim Mong,22.298842715904325,114.17120220823841,Apartment,Private room,4,2.0,2.0,3.0,Real Bed,0,0.0,0.0,0.0,10
6037,997,46988791,Kwai Tsing,22.362367825311733,114.13292080535848,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,0,0.0,0.0,0.0,23
6038,408,122408520,Kowloon City,22.316603709887694,114.1755515212505,Other,Private room,1,1.0,1.0,2.0,Real Bed,1,100.0,10.0,0.21,12
6039,369,152032844,Yau Tsim Mong,22.29663190603238,114.17260675591578,Other,Private room,3,1.0,1.0,2.0,Real Bed,21,95.0,10.0,2.34,15
6040,549,151902402,Islands,22.263244531310768,113.99997350765202,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,25,94.0,10.0,2.93,44
6041,816,26936781,Yau Tsim Mong,22.317184207805987,114.17048665952706,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,7,91.0,10.0,0.89,13
6043,243,24746165,Yau Tsim Mong,22.320108513188433,114.16349272241594,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,23,95.0,9.0,2.71,28
6044,1499,51076815,Kowloon City,22.3027947292845,114.1857153910184,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,8,95.0,10.0,0.93,25
6045,1687,870423,Central & Western,22.27978020005462,114.13740193429828,Apartment,Private room,4,1.0,2.0,2.0,Real Bed,7,97.0,10.0,1.06,54
6046,698,26151477,Wan Chai,22.26839302108264,114.184106093569,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,1,100.0,10.0,0.16,13
6047,1201,69756521,Central & Western,22.283876059643248,114.14859138350229,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,3,100.0,10.0,0.39,8
6048,2300,120642089,Central & Western,22.28384251883573,114.15220651900549,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,14
6049,118,43480447,Kowloon City,22.307631463171568,114.18371240560695,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,8
6050,1193,23952861,Islands,22.29486030847097,114.01551994226412,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,0.0,0.0,0.11,13
6051,753,114133707,Central & Western,22.28400199879444,114.15460380666984,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,23
6052,973,153841861,Wan Chai,22.27807210566321,114.17480373253224,Apartment,Entire home/apt,8,1.0,3.0,3.0,Real Bed,11,88.0,10.0,1.25,22
6053,400,21341189,Central & Western,22.28165858568704,114.15379149843572,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,82.0,9.0,2.33,16
6054,903,3776152,Central & Western,22.285276502954588,114.14770802315414,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,96.0,10.0,1.74,11
6055,596,153879469,Central & Western,22.284582127334165,114.13162661156187,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,94.0,10.0,1.61,26
6056,353,153969878,Wan Chai,22.280698262276772,114.18481363706431,Apartment,Private room,1,1.0,0.0,1.0,Other,8,85.0,10.0,0.91,16
6057,651,62759457,Wan Chai,22.277982112495504,114.1747336636582,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,13
6058,502,8931450,Central & Western,22.288856310535504,114.14315150606606,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,32,100.0,10.0,3.66,26
6059,290,84431277,North,22.48829400786733,114.14087119514666,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,24
6060,424,7571240,Islands,22.27270498300893,113.99532384042658,House,Shared room,1,1.0,1.0,1.0,Real Bed,6,100.0,9.0,0.94,18
6061,392,153993275,Tsuen Wan,22.361536340678693,114.11352511986979,Other,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.13,27
6062,997,2511733,Central & Western,22.275762277189198,114.15805871188782,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,0.31,13
6063,447,96633920,Central & Western,22.286951026347946,114.14106019979235,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,95.0,10.0,0.48,13
6064,997,16927531,Central & Western,22.281336065143137,114.12924040162048,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,6,100.0,10.0,0.77,11
6065,801,13259616,Wan Chai,22.27768273829089,114.19236596014808,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.14,27
6066,808,154179654,Islands,22.293259083357743,113.95071445560072,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,4,100.0,10.0,0.63,32
6067,1201,105804498,Yau Tsim Mong,22.299186940854398,114.17361433299186,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1,100.0,10.0,0.15,18
6068,1099,7589856,Central & Western,22.286546051337943,114.1465081296135,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,9,100.0,10.0,1.0,14
6069,447,135473426,Wan Chai,22.27824444910542,114.16792753499061,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,9,89.0,10.0,1.08,13
6070,1319,111383397,Islands,22.294719662940167,113.95252481103644,Apartment,Private room,4,1.0,2.0,2.0,Real Bed,8,94.0,9.0,0.91,30
6071,173,50622025,Wan Chai,22.278864949807037,114.18788714477706,Apartment,Shared room,2,1.0,1.0,2.0,Real Bed,43,96.0,10.0,4.83,12
6072,1248,55520496,Central & Western,22.284279008101002,114.14471304997707,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,19,86.0,10.0,2.3,34
6073,950,122131447,Yau Tsim Mong,22.317105966239943,114.16917639011163,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,2,70.0,9.0,0.3,18
6074,950,122131447,Yau Tsim Mong,22.317865893570367,114.16998160620504,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,80.0,10.0,0.16,17
6075,1421,122131447,Yau Tsim Mong,22.31744886531488,114.16875627397188,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,2,80.0,10.0,0.3,21
6076,589,150575756,Yau Tsim Mong,22.298130458207645,114.17235054243324,Hostel,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,14
6077,502,14613200,Yau Tsim Mong,22.31950618125284,114.17243030650644,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,12,97.0,10.0,1.87,38
6078,997,21575261,Islands,22.311113534249593,114.01019126086557,Condominium,Entire home/apt,5,1.0,2.0,5.0,Real Bed,0,0.0,0.0,0.0,18
6079,283,70747601,Yau Tsim Mong,22.298835383350013,114.17190994464006,Other,Private room,1,1.0,1.0,1.0,Real Bed,4,95.0,10.0,0.66,14
6080,620,3265050,Eastern,22.284518282162963,114.22408662263076,Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,1,80.0,10.0,0.16,12
6081,502,26881213,Central & Western,22.287675254599076,114.14182784537171,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,2,100.0,10.0,0.38,10
6082,196,48375785,Yau Tsim Mong,22.32593753846659,114.16573260238613,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,80.0,10.0,0.51,10
6083,322,24358640,Yau Tsim Mong,22.31610956971847,114.1689592742376,Other,Private room,2,1.0,1.0,1.0,Real Bed,30,93.0,10.0,4.07,13
6084,204,154450767,Yuen Long,22.515339908422604,114.06233697720944,Other,Private room,2,2.0,1.0,1.0,Real Bed,12,90.0,10.0,1.38,45
6085,353,9134372,Yau Tsim Mong,22.30960467383213,114.17066062379705,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,73.0,9.0,0.42,5
6087,173,50622025,Wan Chai,22.27882211028874,114.18726121565727,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,2,100.0,8.0,0.38,10
6088,1201,149906277,Yau Tsim Mong,22.297556098381985,114.17299534359707,Other,Private room,5,1.0,0.0,1.0,Real Bed,3,60.0,7.0,0.35,13
6089,251,23393927,Eastern,22.290425255829987,114.19758967669401,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,93.0,10.0,0.36,13
6090,196,139370993,Eastern,22.283953440016333,114.2148433219455,Apartment,Private room,1,1.0,0.0,1.0,Real Bed,3,100.0,10.0,0.37,15
6091,251,24358640,Yau Tsim Mong,22.317158298180704,114.17055889692655,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,5,75.0,9.0,1.13,12
